-2.9205,-1
-2.6303,-0.77187
-2.3388,-0.5768
-2.0504,-0.41753
-1.7624,-0.29184
-1.4706,-0.19854
-1.178,-0.1394
-0.88443,-0.11471
-0.59007,-0.12478
-0.29497,-0.16989
0,-0.25
0.2962,-0.36569
0.59264,-0.51683
0.88924,-0.70345
1.1854,-0.92514
1.48,-1.1807
1.7805,-1.4773
2.0746,-1.8028
2.3725,-2.168
2.6644,-2.5606
2.9646,-3
