-2.9143,-4.4409e-16
-2.6278,-0.18565
-2.34,-0.35301
-2.0508,-0.50177
-1.7605,-0.6316
-1.4691,-0.74225
-1.1768,-0.83346
-0.8836,-0.90501
-0.58966,-0.95672
-0.29509,-0.98843
0,-1
0.29551,-0.99134
0.59132,-0.96237
0.88734,-0.91305
1.1835,-0.84336
1.4796,-0.75332
1.7757,-0.64295
2.0716,-0.51232
2.3672,-0.36153
2.6624,-0.1907
2.9571,-4.4409e-16
